x,y,z,t,label
75.90351559999999,306.26571359999997,201.0,0.0,559.0
73.9147772,45.409526799999995,201.0,0.0,560.0
148.9896518,115.6782836,201.0,0.0,561.0
291.01871919999996,21.544666,201.0,0.0,562.0
218.09831119999998,110.7064376,201.0,0.0,563.0
3.314564,121.3130424,201.0,0.0,564.0
316.540862,108.2205146,201.0,0.0,565.0
231.0251108,313.55775439999996,201.0,0.0,566.0
251.57540759999998,322.1756208,201.0,0.0,567.0
60.3250648,186.2784968,201.0,0.0,568.0
92.14487919999999,163.4080052,201.0,0.0,569.0
241.63171559999998,12.2638868,201.0,0.0,570.0
235.33404399999998,294.996196,201.0,0.0,571.0
118.6613912,110.3749812,201.0,0.0,572.0
112.69517599999999,216.1095728,201.0,0.0,573.0
93.1392484,185.2841276,201.0,0.0,574.0
172.0258716,205.50296799999998,201.0,0.0,575.0
221.4128752,2.9831076,201.0,0.0,576.0
294.996196,272.7886172,201.0,0.0,577.0
3.9774768,218.09831119999998,201.0,0.0,578.0
161.0878104,64.9654544,201.0,0.0,579.0
114.02100159999999,292.6760012,201.0,0.0,580.0
152.8014004,34.1400092,201.0,0.0,581.0
219.42413679999999,191.91325559999999,201.0,0.0,582.0
252.90123319999998,319.5239696,201.0,0.0,583.0
228.04200319999998,336.7597024,201.0,0.0,584.0
216.77248559999998,3.314564,201.0,0.0,585.0
270.136966,28.173793999999997,201.0,0.0,586.0
166.72256919999998,43.7522448,201.0,0.0,587.0
142.1947956,49.3870036,201.0,0.0,588.0
192.90762479999998,56.347587999999995,201.0,0.0,589.0
149.4868364,180.9751944,201.0,0.0,590.0
112.69517599999999,0.9943692,201.0,0.0,591.0
